age,relationship,education,race,sex,hours-per-week,income,income
"(25, 30]", Not-in-family, Masters, Asian-Pac-Islander, Male,"(50, 60]", <=50K,1
"(25, 30]", Not-in-family, Masters, Black, Female,"(10, 20]", <=50K,1
"(25, 30]", Not-in-family, Masters, Black, Female,"(40, 50]", <=50K,1
"(25, 30]", Not-in-family, Masters, Black, Male,"(20, 30]", <=50K,1
"(25, 30]", Not-in-family, Masters, Black, Male,"(40, 50]", <=50K,1
"(25, 30]", Not-in-family, Masters, Black, Male,"(50, 60]", <=50K,1
"(25, 30]", Not-in-family, Masters, White, Female,"(20, 30]", <=50K,2
"(25, 30]", Not-in-family, Masters, White, Female,"(30, 40]", <=50K,15
"(25, 30]", Not-in-family, Masters, White, Female,"(30, 40]", >50K,1
"(25, 30]", Not-in-family, Masters, White, Female,"(40, 50]", <=50K,10
"(25, 30]", Not-in-family, Masters, White, Female,"(70, 80]", <=50K,1
"(25, 30]", Not-in-family, Masters, White, Female,"(70, 80]", >50K,1
"(25, 30]", Not-in-family, Masters, White, Male,"(30, 40]", <=50K,7
"(25, 30]", Not-in-family, Masters, White, Male,"(30, 40]", >50K,2
"(25, 30]", Not-in-family, Masters, White, Male,"(40, 50]", <=50K,4
"(25, 30]", Not-in-family, Masters, White, Male,"(40, 50]", >50K,2
"(25, 30]", Not-in-family, Masters, White, Male,"(50, 60]", >50K,1
"(25, 30]", Not-in-family, Prof-school, Asian-Pac-Islander, Male,"(50, 60]", <=50K,1
"(25, 30]", Not-in-family, Prof-school, Black, Female,"(30, 40]", <=50K,1
"(25, 30]", Not-in-family, Prof-school, Black, Male,"(40, 50]", <=50K,1
"(25, 30]", Not-in-family, Prof-school, White, Female,"(10, 20]", <=50K,1
"(25, 30]", Not-in-family, Prof-school, White, Female,"(20, 30]", <=50K,1
"(25, 30]", Not-in-family, Prof-school, White, Female,"(40, 50]", <=50K,3
"(25, 30]", Not-in-family, Prof-school, White, Female,"(50, 60]", <=50K,2
"(25, 30]", Not-in-family, Prof-school, White, Female,"(60, 70]", <=50K,1
"(25, 30]", Not-in-family, Prof-school, White, Female,"(60, 70]", >50K,1
"(25, 30]", Not-in-family, Prof-school, White, Female,"(80, 90]", <=50K,1
"(25, 30]", Not-in-family, Prof-school, White, Male,"(30, 40]", <=50K,2
"(25, 30]", Not-in-family, Prof-school, White, Male,"(40, 50]", <=50K,1
"(25, 30]", Not-in-family, Prof-school, White, Male,"(40, 50]", >50K,1
"(25, 30]", Not-in-family, Prof-school, White, Male,"(50, 60]", >50K,2
"(25, 30]", Not-in-family, Prof-school, White, Male,"(50, 60]", <=50K,1
"(25, 30]", Not-in-family, Prof-school, White, Male,"(60, 70]", <=50K,1
"(25, 30]", Not-in-family, Prof-school, White, Male,"(70, 80]", <=50K,1
"(25, 30]", Not-in-family, Prof-school, White, Male,"(80, 90]", <=50K,1
"(25, 30]", Not-in-family, Some-college, Asian-Pac-Islander, Male,"(30, 40]", <=50K,1
"(25, 30]", Not-in-family, Some-college, Asian-Pac-Islander, Male,"(40, 50]", >50K,1
"(25, 30]", Not-in-family, Some-college, Black, Female,"(30, 40]", <=50K,6
"(25, 30]", Not-in-family, Some-college, Black, Female,"(40, 50]", <=50K,1
"(25, 30]", Not-in-family, Some-college, Black, Male,"(20, 30]", <=50K,1
"(25, 30]", Not-in-family, Some-college, Black, Male,"(30, 40]", <=50K,15
"(25, 30]", Not-in-family, Some-college, Black, Male,"(40, 50]", <=50K,5
"(25, 30]", Not-in-family, Some-college, Black, Male,"(50, 60]", <=50K,1
"(25, 30]", Not-in-family, Some-college, Black, Male,"(70, 80]", <=50K,1
"(25, 30]", Not-in-family, Some-college, Other, Male,"(40, 50]", <=50K,1
"(25, 30]", Not-in-family, Some-college, White, Female,"(10, 20]", <=50K,4
"(25, 30]", Not-in-family, Some-college, White, Female,"(20, 30]", <=50K,9
"(25, 30]", Not-in-family, Some-college, White, Female,"(30, 40]", <=50K,62
"(25, 30]", Not-in-family, Some-college, White, Female,"(30, 40]", >50K,2
"(25, 30]", Not-in-family, Some-college, White, Female,"(40, 50]", <=50K,7
"(25, 30]", Not-in-family, Some-college, White, Female,"(40, 50]", >50K,1
"(25, 30]", Not-in-family, Some-college, White, Female,"(50, 60]", <=50K,8
"(25, 30]", Not-in-family, Some-college, White, Female,"(60, 70]", <=50K,1
"(25, 30]", Not-in-family, Some-college, White, Male,"(10, 20]", <=50K,5
"(25, 30]", Not-in-family, Some-college, White, Male,"(20, 30]", <=50K,12
"(25, 30]", Not-in-family, Some-college, White, Male,"(30, 40]", <=50K,43
"(25, 30]", Not-in-family, Some-college, White, Male,"(30, 40]", >50K,2
"(25, 30]", Not-in-family, Some-college, White, Male,"(40, 50]", <=50K,37
"(25, 30]", Not-in-family, Some-college, White, Male,"(40, 50]", >50K,3
"(25, 30]", Not-in-family, Some-college, White, Male,"(50, 60]", <=50K,13
"(25, 30]", Not-in-family, Some-college, White, Male,"(50, 60]", >50K,1
"(25, 30]", Not-in-family, Some-college, White, Male,"(60, 70]", <=50K,2
"(25, 30]", Other-relative, 10th, Black, Male,"(30, 40]", <=50K,1
"(25, 30]", Other-relative, 10th, White, Male,"(30, 40]", <=50K,1
"(25, 30]", Other-relative, 10th, White, Male,"(50, 60]", <=50K,1
"(25, 30]", Other-relative, 11th, Black, Male,"(30, 40]", <=50K,1
"(25, 30]", Other-relative, 11th, White, Male,"(20, 30]", <=50K,1
"(25, 30]", Other-relative, 11th, White, Male,"(30, 40]", <=50K,1
"(25, 30]", Other-relative, 11th, White, Male,"(40, 50]", <=50K,1
"(25, 30]", Other-relative, 11th, White, Male,"(50, 60]", <=50K,1
"(25, 30]", Other-relative, 12th, Black, Male,"(50, 60]", <=50K,1
"(25, 30]", Other-relative, 7th-8th, White, Male,"(30, 40]", <=50K,1
"(25, 30]", Other-relative, 9th, Black, Male,"(30, 40]", <=50K,1
"(25, 30]", Other-relative, 9th, White, Male,"(50, 60]", <=50K,1
"(25, 30]", Other-relative, Assoc-acdm, Black, Female,"(30, 40]", <=50K,1
"(25, 30]", Other-relative, Assoc-acdm, White, Female,"(10, 20]", <=50K,1
"(25, 30]", Other-relative, Assoc-voc, Black, Male,"(30, 40]", <=50K,1
"(25, 30]", Other-relative, Assoc-voc, Black, Male,"(60, 70]", <=50K,1
"(25, 30]", Other-relative, Assoc-voc, White, Female,"(30, 40]", <=50K,2
"(25, 30]", Other-relative, Assoc-voc, White, Male,"(20, 30]", <=50K,1
"(25, 30]", Other-relative, Assoc-voc, White, Male,"(30, 40]", <=50K,2
"(25, 30]", Other-relative, Bachelors, Asian-Pac-Islander, Female,"(40, 50]", <=50K,1
"(25, 30]", Other-relative, Bachelors, Asian-Pac-Islander, Male,"(30, 40]", <=50K,1
"(25, 30]", Other-relative, Bachelors, White, Female,"(10, 20]", <=50K,1
"(25, 30]", Other-relative, Bachelors, White, Female,"(30, 40]", <=50K,3
"(25, 30]", Other-relative, Bachelors, White, Female,"(40, 50]", <=50K,2
"(25, 30]", Other-relative, Bachelors, White, Male,"(10, 20]", <=50K,1
"(25, 30]", Other-relative, Bachelors, White, Male,"(20, 30]", <=50K,1
"(25, 30]", Other-relative, Bachelors, White, Male,"(30, 40]", <=50K,7
"(25, 30]", Other-relative, Bachelors, White, Male,"(30, 40]", >50K,1
"(25, 30]", Other-relative, Bachelors, White, Male,"(40, 50]", <=50K,5
"(25, 30]", Other-relative, HS-grad, Amer-Indian-Eskimo, Male,"(30, 40]", <=50K,1
"(25, 30]", Other-relative, HS-grad, Amer-Indian-Eskimo, Male,"(40, 50]", <=50K,1
"(25, 30]", Other-relative, HS-grad, Asian-Pac-Islander, Male,"(30, 40]", <=50K,1
"(25, 30]", Other-relative, HS-grad, Asian-Pac-Islander, Male,"(40, 50]", >50K,1
"(25, 30]", Other-relative, HS-grad, Black, Female,"(20, 30]", <=50K,1
"(25, 30]", Other-relative, HS-grad, Black, Female,"(30, 40]", <=50K,1
"(25, 30]", Other-relative, HS-grad, Black, Female,"(50, 60]", <=50K,1
"(25, 30]", Other-relative, HS-grad, Black, Male,"(20, 30]", <=50K,1
"(25, 30]", Other-relative, HS-grad, Black, Male,"(30, 40]", <=50K,3
"(25, 30]", Other-relative, HS-grad, Black, Male,"(40, 50]", <=50K,1
"(25, 30]", Other-relative, HS-grad, Other, Male,"(30, 40]", <=50K,1
"(25, 30]", Other-relative, HS-grad, White, Female,"(30, 40]", <=50K,8
"(25, 30]", Other-relative, HS-grad, White, Male,"(0, 10]", <=50K,1
"(25, 30]", Other-relative, HS-grad, White, Male,"(10, 20]", <=50K,2
"(25, 30]", Other-relative, HS-grad, White, Male,"(20, 30]", <=50K,3
"(25, 30]", Other-relative, HS-grad, White, Male,"(30, 40]", <=50K,14
"(25, 30]", Other-relative, HS-grad, White, Male,"(40, 50]", <=50K,2
"(25, 30]", Other-relative, HS-grad, White, Male,"(50, 60]", <=50K,2
"(25, 30]", Other-relative, Masters, White, Male,"(20, 30]", <=50K,1
"(25, 30]", Other-relative, Masters, White, Male,"(30, 40]", <=50K,1
"(25, 30]", Other-relative, Prof-school, White, Male,"(40, 50]", <=50K,1
"(25, 30]", Other-relative, Some-college, Black, Male,"(20, 30]", <=50K,2
"(25, 30]", Other-relative, Some-college, Black, Male,"(70, 80]", <=50K,1
"(25, 30]", Other-relative, Some-college, White, Female,"(10, 20]", <=50K,3
"(25, 30]", Other-relative, Some-college, White, Female,"(30, 40]", <=50K,5
"(25, 30]", Other-relative, Some-college, White, Female,"(60, 70]", <=50K,1
"(25, 30]", Other-relative, Some-college, White, Male,"(10, 20]", <=50K,1
"(25, 30]", Other-relative, Some-college, White, Male,"(30, 40]", <=50K,5
"(25, 30]", Other-relative, Some-college, White, Male,"(40, 50]", <=50K,1
"(25, 30]", Other-relative, Some-college, White, Male,"(40, 50]", >50K,1
"(25, 30]", Own-child, 10th, Black, Female,"(20, 30]", <=50K,1
"(25, 30]", Own-child, 10th, Black, Female,"(30, 40]", <=50K,2
"(25, 30]", Own-child, 10th, Black, Male,"(30, 40]", <=50K,1
"(25, 30]", Own-child, 10th, Black, Male,"(40, 50]", <=50K,1
"(25, 30]", Own-child, 10th, White, Female,"(30, 40]", <=50K,2
"(25, 30]", Own-child, 10th, White, Male,"(30, 40]", <=50K,1
"(25, 30]", Own-child, 10th, White, Male,"(50, 60]", <=50K,1
"(25, 30]", Own-child, 11th, Black, Male,"(30, 40]", <=50K,3
"(25, 30]", Own-child, 11th, White, Female,"(10, 20]", <=50K,1
"(25, 30]", Own-child, 11th, White, Female,"(30, 40]", <=50K,1
"(25, 30]", Own-child, 11th, White, Male,"(30, 40]", <=50K,7
"(25, 30]", Own-child, 11th, White, Male,"(40, 50]", <=50K,3
"(25, 30]", Own-child, 12th, Black, Male,"(30, 40]", <=50K,1
"(25, 30]", Own-child, 12th, White, Male,"(30, 40]", <=50K,1
"(25, 30]", Own-child, 12th, White, Male,"(40, 50]", <=50K,1
"(25, 30]", Own-child, 12th, White, Male,"(50, 60]", <=50K,1
"(25, 30]", Own-child, 7th-8th, White, Male,"(30, 40]", <=50K,1
"(25, 30]", Own-child, 7th-8th, White, Male,"(40, 50]", <=50K,1
"(25, 30]", Own-child, 9th, Black, Female,"(20, 30]", <=50K,1
"(25, 30]", Own-child, 9th, White, Male,"(20, 30]", <=50K,1
"(25, 30]", Own-child, 9th, White, Male,"(30, 40]", <=50K,2
"(25, 30]", Own-child, 9th, White, Male,"(40, 50]", <=50K,1
"(25, 30]", Own-child, Assoc-acdm, Black, Female,"(0, 10]", <=50K,1
"(25, 30]", Own-child, Assoc-acdm, Black, Female,"(10, 20]", <=50K,1
"(25, 30]", Own-child, Assoc-acdm, Black, Female,"(30, 40]", <=50K,1
"(25, 30]", Own-child, Assoc-acdm, Black, Male,"(30, 40]", <=50K,1
"(25, 30]", Own-child, Assoc-acdm, White, Female,"(30, 40]", <=50K,7
"(25, 30]", Own-child, Assoc-acdm, White, Male,"(0, 10]", <=50K,1
"(25, 30]", Own-child, Assoc-acdm, White, Male,"(10, 20]", <=50K,1
"(25, 30]", Own-child, Assoc-acdm, White, Male,"(20, 30]", <=50K,1
"(25, 30]", Own-child, Assoc-acdm, White, Male,"(30, 40]", <=50K,5
"(25, 30]", Own-child, Assoc-acdm, White, Male,"(50, 60]", <=50K,2
"(25, 30]", Own-child, Assoc-voc, Black, Female,"(30, 40]", <=50K,2
"(25, 30]", Own-child, Assoc-voc, White, Female,"(10, 20]", >50K,1
"(25, 30]", Own-child, Assoc-voc, White, Female,"(30, 40]", <=50K,15
"(25, 30]", Own-child, Assoc-voc, White, Male,"(30, 40]", <=50K,7
"(25, 30]", Own-child, Assoc-voc, White, Male,"(30, 40]", >50K,1
"(25, 30]", Own-child, Assoc-voc, White, Male,"(40, 50]", <=50K,4
"(25, 30]", Own-child, Assoc-voc, White, Male,"(50, 60]", <=50K,1
"(25, 30]", Own-child, Assoc-voc, White, Male,"(60, 70]", <=50K,1
"(25, 30]", Own-child, Bachelors, Asian-Pac-Islander, Female,"(20, 30]", <=50K,1
"(25, 30]", Own-child, Bachelors, Asian-Pac-Islander, Female,"(30, 40]", <=50K,1
"(25, 30]", Own-child, Bachelors, Asian-Pac-Islander, Female,"(40, 50]", <=50K,1
"(25, 30]", Own-child, Bachelors, Asian-Pac-Islander, Male,"(10, 20]", <=50K,1
"(25, 30]", Own-child, Bachelors, Asian-Pac-Islander, Male,"(30, 40]", <=50K,1
"(25, 30]", Own-child, Bachelors, Black, Female,"(10, 20]", <=50K,1
"(25, 30]", Own-child, Bachelors, Black, Female,"(30, 40]", <=50K,9
"(25, 30]", Own-child, Bachelors, Black, Female,"(40, 50]", <=50K,2
"(25, 30]", Own-child, Bachelors, Black, Male,"(30, 40]", <=50K,3
"(25, 30]", Own-child, Bachelors, White, Female,"(0, 10]", <=50K,1
"(25, 30]", Own-child, Bachelors, White, Female,"(10, 20]", <=50K,3
"(25, 30]", Own-child, Bachelors, White, Female,"(30, 40]", <=50K,26
"(25, 30]", Own-child, Bachelors, White, Female,"(30, 40]", >50K,2
"(25, 30]", Own-child, Bachelors, White, Female,"(40, 50]", <=50K,3
"(25, 30]", Own-child, Bachelors, White, Female,"(60, 70]", <=50K,1
"(25, 30]", Own-child, Bachelors, White, Female,"(70, 80]", <=50K,1
"(25, 30]", Own-child, Bachelors, White, Female,"(90, 100]", <=50K,1
"(25, 30]", Own-child, Bachelors, White, Male,"(0, 10]", <=50K,2
"(25, 30]", Own-child, Bachelors, White, Male,"(10, 20]", <=50K,5
"(25, 30]", Own-child, Bachelors, White, Male,"(20, 30]", <=50K,4
"(25, 30]", Own-child, Bachelors, White, Male,"(30, 40]", <=50K,37
"(25, 30]", Own-child, Bachelors, White, Male,"(30, 40]", >50K,1
"(25, 30]", Own-child, Bachelors, White, Male,"(40, 50]", <=50K,6
"(25, 30]", Own-child, Bachelors, White, Male,"(40, 50]", >50K,1
"(25, 30]", Own-child, Bachelors, White, Male,"(60, 70]", >50K,1
"(25, 30]", Own-child, Bachelors, White, Male,"(70, 80]", <=50K,1
"(25, 30]", Own-child, Doctorate, White, Female,"(30, 40]", <=50K,1
"(25, 30]", Own-child, Doctorate, White, Male,"(10, 20]", <=50K,2
"(25, 30]", Own-child, Doctorate, White, Male,"(30, 40]", <=50K,1
"(25, 30]", Own-child, HS-grad, Amer-Indian-Eskimo, Female,"(0, 10]", <=50K,1
"(25, 30]", Own-child, HS-grad, Amer-Indian-Eskimo, Female,"(30, 40]", <=50K,1
"(25, 30]", Own-child, HS-grad, Amer-Indian-Eskimo, Male,"(10, 20]", <=50K,1
"(25, 30]", Own-child, HS-grad, Amer-Indian-Eskimo, Male,"(20, 30]", <=50K,1
"(25, 30]", Own-child, HS-grad, Asian-Pac-Islander, Female,"(30, 40]", <=50K,2
"(25, 30]", Own-child, HS-grad, Asian-Pac-Islander, Male,"(30, 40]", <=50K,3
"(25, 30]", Own-child, HS-grad, Black, Female,"(30, 40]", <=50K,14
"(25, 30]", Own-child, HS-grad, Black, Female,"(50, 60]", <=50K,1
"(25, 30]", Own-child, HS-grad, Black, Male,"(10, 20]", <=50K,1
"(25, 30]", Own-child, HS-grad, Black, Male,"(20, 30]", <=50K,4
"(25, 30]", Own-child, HS-grad, Black, Male,"(30, 40]", <=50K,16
"(25, 30]", Own-child, HS-grad, Black, Male,"(40, 50]", <=50K,1
"(25, 30]", Own-child, HS-grad, Black, Male,"(50, 60]", <=50K,2
"(25, 30]", Own-child, HS-grad, White, Female,"(10, 20]", <=50K,2
"(25, 30]", Own-child, HS-grad, White, Female,"(20, 30]", <=50K,5
"(25, 30]", Own-child, HS-grad, White, Female,"(30, 40]", <=50K,52
"(25, 30]", Own-child, HS-grad, White, Female,"(40, 50]", <=50K,1
"(25, 30]", Own-child, HS-grad, White, Male,"(0, 10]", <=50K,1
"(25, 30]", Own-child, HS-grad, White, Male,"(10, 20]", <=50K,4
"(25, 30]", Own-child, HS-grad, White, Male,"(20, 30]", <=50K,6
"(25, 30]", Own-child, HS-grad, White, Male,"(30, 40]", <=50K,72
"(25, 30]", Own-child, HS-grad, White, Male,"(40, 50]", <=50K,19
"(25, 30]", Own-child, HS-grad, White, Male,"(50, 60]", <=50K,5
"(25, 30]", Own-child, HS-grad, White, Male,"(60, 70]", <=50K,3
"(25, 30]", Own-child, HS-grad, White, Male,"(70, 80]", <=50K,1
"(25, 30]", Own-child, Masters, Black, Male,"(30, 40]", <=50K,1
"(25, 30]", Own-child, Masters, White, Female,"(30, 40]", <=50K,6
"(25, 30]", Own-child, Masters, White, Male,"(30, 40]", <=50K,6
"(25, 30]", Own-child, Masters, White, Male,"(40, 50]", <=50K,1
"(25, 30]", Own-child, Masters, White, Male,"(50, 60]", <=50K,1
"(25, 30]", Own-child, Prof-school, Asian-Pac-Islander, Male,"(30, 40]", <=50K,1
"(25, 30]", Own-child, Prof-school, White, Female,"(20, 30]", <=50K,1
"(25, 30]", Own-child, Prof-school, White, Female,"(30, 40]", <=50K,1
"(25, 30]", Own-child, Prof-school, White, Female,"(70, 80]", <=50K,1
"(25, 30]", Own-child, Prof-school, White, Male,"(10, 20]", <=50K,1
"(25, 30]", Own-child, Prof-school, White, Male,"(30, 40]", <=50K,1
"(25, 30]", Own-child, Prof-school, White, Male,"(40, 50]", <=50K,1
"(25, 30]", Own-child, Prof-school, White, Male,"(50, 60]", <=50K,1
"(25, 30]", Own-child, Some-college, Amer-Indian-Eskimo, Male,"(30, 40]", <=50K,2
"(25, 30]", Own-child, Some-college, Amer-Indian-Eskimo, Male,"(40, 50]", <=50K,1
"(25, 30]", Own-child, Some-college, Amer-Indian-Eskimo, Male,"(80, 90]", <=50K,1
"(25, 30]", Own-child, Some-college, Asian-Pac-Islander, Female,"(30, 40]", <=50K,1
"(25, 30]", Own-child, Some-college, Asian-Pac-Islander, Male,"(30, 40]", <=50K,1
"(25, 30]", Own-child, Some-college, Black, Female,"(10, 20]", <=50K,1
"(25, 30]", Own-child, Some-college, Black, Female,"(20, 30]", <=50K,1
"(25, 30]", Own-child, Some-college, Black, Female,"(30, 40]", <=50K,8
"(25, 30]", Own-child, Some-college, Black, Female,"(40, 50]", <=50K,1
"(25, 30]", Own-child, Some-college, Black, Male,"(20, 30]", <=50K,1
"(25, 30]", Own-child, Some-college, Black, Male,"(30, 40]", <=50K,4
"(25, 30]", Own-child, Some-college, Black, Male,"(70, 80]", <=50K,1
"(25, 30]", Own-child, Some-college, Other, Female,"(30, 40]", <=50K,1
"(25, 30]", Own-child, Some-college, White, Female,"(0, 10]", <=50K,3
"(25, 30]", Own-child, Some-college, White, Female,"(10, 20]", <=50K,4
"(25, 30]", Own-child, Some-college, White, Female,"(20, 30]", <=50K,6
"(25, 30]", Own-child, Some-college, White, Female,"(30, 40]", <=50K,28
"(25, 30]", Own-child, Some-college, White, Female,"(30, 40]", >50K,1
"(25, 30]", Own-child, Some-college, White, Female,"(40, 50]", <=50K,3
"(25, 30]", Own-child, Some-college, White, Female,"(50, 60]", <=50K,1
"(25, 30]", Own-child, Some-college, White, Female,"(70, 80]", <=50K,1
"(25, 30]", Own-child, Some-college, White, Male,"(0, 10]", <=50K,1
"(25, 30]", Own-child, Some-college, White, Male,"(10, 20]", <=50K,6
"(25, 30]", Own-child, Some-college, White, Male,"(20, 30]", <=50K,6
"(25, 30]", Own-child, Some-college, White, Male,"(30, 40]", <=50K,29
"(25, 30]", Own-child, Some-college, White, Male,"(40, 50]", <=50K,10
"(25, 30]", Own-child, Some-college, White, Male,"(40, 50]", >50K,1
"(25, 30]", Own-child, Some-college, White, Male,"(50, 60]", <=50K,2
"(25, 30]", Own-child, Some-college, White, Male,"(50, 60]", >50K,1
"(25, 30]", Own-child, Some-college, White, Male,"(60, 70]", <=50K,1
"(25, 30]", Unmarried, 10th, Black, Female,"(30, 40]", <=50K,1
"(25, 30]", Unmarried, 10th, White, Female,"(10, 20]", <=50K,1
"(25, 30]", Unmarried, 10th, White, Female,"(30, 40]", <=50K,5
"(25, 30]", Unmarried, 10th, White, Male,"(20, 30]", <=50K,1
"(25, 30]", Unmarried, 11th, Black, Female,"(10, 20]", <=50K,1
"(25, 30]", Unmarried, 11th, Black, Female,"(30, 40]", <=50K,2
"(25, 30]", Unmarried, 11th, White, Female,"(10, 20]", <=50K,2
"(25, 30]", Unmarried, 11th, White, Female,"(30, 40]", <=50K,7
"(25, 30]", Unmarried, 11th, White, Female,"(40, 50]", <=50K,1
"(25, 30]", Unmarried, 11th, White, Female,"(50, 60]", <=50K,1
"(25, 30]", Unmarried, 11th, White, Male,"(10, 20]", <=50K,1
"(25, 30]", Unmarried, 11th, White, Male,"(40, 50]", <=50K,1
"(25, 30]", Unmarried, 12th, Black, Female,"(30, 40]", <=50K,1
"(25, 30]", Unmarried, 12th, Black, Male,"(30, 40]", <=50K,1
"(25, 30]", Unmarried, 12th, White, Female,"(20, 30]", <=50K,1
"(25, 30]", Unmarried, 12th, White, Male,"(30, 40]", <=50K,1
"(25, 30]", Unmarried, 5th-6th, White, Male,"(40, 50]", <=50K,1
"(25, 30]", Unmarried, 7th-8th, White, Female,"(40, 50]", <=50K,1
"(25, 30]", Unmarried, 7th-8th, White, Female,"(50, 60]", <=50K,1
"(25, 30]", Unmarried, 7th-8th, White, Male,"(30, 40]", <=50K,1
"(25, 30]", Unmarried, 7th-8th, White, Male,"(40, 50]", <=50K,1
"(25, 30]", Unmarried, 9th, Black, Female,"(30, 40]", <=50K,1
"(25, 30]", Unmarried, 9th, Black, Male,"(30, 40]", <=50K,1
"(25, 30]", Unmarried, Assoc-acdm, Black, Female,"(30, 40]", <=50K,4
"(25, 30]", Unmarried, Assoc-acdm, White, Female,"(10, 20]", <=50K,1
"(25, 30]", Unmarried, Assoc-acdm, White, Female,"(30, 40]", <=50K,5
"(25, 30]", Unmarried, Assoc-acdm, White, Female,"(30, 40]", >50K,1
"(25, 30]", Unmarried, Assoc-acdm, White, Female,"(40, 50]", <=50K,1
"(25, 30]", Unmarried, Assoc-acdm, White, Male,"(30, 40]", <=50K,2
"(25, 30]", Unmarried, Assoc-acdm, White, Male,"(40, 50]", <=50K,1
"(25, 30]", Unmarried, Assoc-voc, Amer-Indian-Eskimo, Female,"(30, 40]", <=50K,1
"(25, 30]", Unmarried, Assoc-voc, Black, Female,"(30, 40]", <=50K,1
"(25, 30]", Unmarried, Assoc-voc, White, Female,"(20, 30]", <=50K,1
"(25, 30]", Unmarried, Assoc-voc, White, Female,"(30, 40]", <=50K,8
"(25, 30]", Unmarried, Assoc-voc, White, Female,"(40, 50]", <=50K,1
"(25, 30]", Unmarried, Assoc-voc, White, Female,"(50, 60]", <=50K,1
"(25, 30]", Unmarried, Assoc-voc, White, Male,"(40, 50]", <=50K,2
"(25, 30]", Unmarried, Assoc-voc, White, Male,"(50, 60]", <=50K,1
"(25, 30]", Unmarried, Bachelors, Black, Female,"(30, 40]", <=50K,5
"(25, 30]", Unmarried, Bachelors, Black, Male,"(30, 40]", <=50K,1
"(25, 30]", Unmarried, Bachelors, Other, Female,"(30, 40]", <=50K,2
"(25, 30]", Unmarried, Bachelors, White, Female,"(30, 40]", <=50K,3
"(25, 30]", Unmarried, Bachelors, White, Female,"(40, 50]", >50K,2
"(25, 30]", Unmarried, Bachelors, White, Female,"(50, 60]", >50K,1
"(25, 30]", Unmarried, Bachelors, White, Male,"(10, 20]", <=50K,1
"(25, 30]", Unmarried, Bachelors, White, Male,"(30, 40]", <=50K,2
"(25, 30]", Unmarried, Bachelors, White, Male,"(40, 50]", <=50K,3
